index,sub_index,led_num,points_up,layer,x,y,z,triangle_center_x,triangle_center_y,triangle_center_z
13,0,92,1,4,-121.586,-113.687,81.0034,-121.174,-117.834,74.8894
13,0,93,1,4,-122.078,-113.268,80.8927,-121.174,-117.834,74.8894
13,0,94,1,4,-122.570,-112.848,80.7820,-121.174,-117.834,74.8894
13,0,95,1,4,-123.063,-112.429,80.6713,-121.174,-117.834,74.8894
13,0,96,1,4,-123.555,-112.009,80.5606,-121.174,-117.834,74.8894
13,0,97,1,4,-124.047,-111.590,80.4499,-121.174,-117.834,74.8894
13,0,98,1,4,-124.539,-111.170,80.3392,-121.174,-117.834,74.8894
13,0,99,1,4,-125.032,-110.751,80.2285,-121.174,-117.834,74.8894
13,0,100,1,4,-125.524,-110.331,80.1178,-121.174,-117.834,74.8894
13,0,101,1,4,-126.016,-109.912,80.0071,-121.174,-117.834,74.8894
13,0,102,1,4,-126.509,-109.492,79.8964,-121.174,-117.834,74.8894
13,0,103,1,4,-127.001,-109.073,79.7857,-121.174,-117.834,74.8894
13,0,104,1,4,-127.493,-108.653,79.6750,-121.174,-117.834,74.8894
13,0,105,1,4,-127.985,-108.234,79.5643,-121.174,-117.834,74.8894
13,0,106,1,4,-128.478,-107.814,79.4536,-121.174,-117.834,74.8894
13,1,0,1,4,-95.4756,-146.903,59.0072,-103.934,-138.101,64.2347
13,1,1,1,4,-96.0101,-146.526,58.9514,-103.934,-138.101,64.2347
13,1,2,1,4,-96.5446,-146.150,58.8956,-103.934,-138.101,64.2347
13,1,3,1,4,-97.0791,-145.773,58.8397,-103.934,-138.101,64.2347
13,1,4,1,4,-97.6136,-145.397,58.7839,-103.934,-138.101,64.2347
13,1,5,1,4,-98.1481,-145.020,58.7281,-103.934,-138.101,64.2347
13,1,6,1,4,-98.6826,-144.644,58.6723,-103.934,-138.101,64.2347
13,1,7,1,4,-99.2171,-144.267,58.6165,-103.934,-138.101,64.2347
13,1,8,1,4,-99.7516,-143.891,58.5607,-103.934,-138.101,64.2347
13,1,9,1,4,-100.286,-143.514,58.5048,-103.934,-138.101,64.2347
13,1,10,1,4,-100.821,-143.138,58.4490,-103.934,-138.101,64.2347
13,1,11,1,4,-101.355,-142.761,58.3932,-103.934,-138.101,64.2347
13,1,12,1,4,-101.890,-142.385,58.3374,-103.934,-138.101,64.2347
13,1,13,1,4,-102.424,-142.008,58.2816,-103.934,-138.101,64.2347
13,1,14,1,4,-102.959,-141.632,58.2258,-103.934,-138.101,64.2347
13,1,15,1,4,-103.493,-141.255,58.1700,-103.934,-138.101,64.2347
13,1,16,1,4,-104.028,-140.879,58.1141,-103.934,-138.101,64.2347
13,1,17,1,4,-104.562,-140.502,58.0583,-103.934,-138.101,64.2347
13,1,18,1,4,-105.097,-140.126,58.0025,-103.934,-138.101,64.2347
13,1,19,1,4,-105.631,-139.749,57.9467,-103.934,-138.101,64.2347
13,1,20,1,4,-106.166,-139.373,57.8909,-103.934,-138.101,64.2347
13,1,21,1,4,-106.700,-138.996,57.8351,-103.934,-138.101,64.2347
13,1,22,1,4,-107.234,-138.620,57.7792,-103.934,-138.101,64.2347
13,1,23,1,4,-107.769,-138.243,57.7234,-103.934,-138.101,64.2347
13,1,24,1,4,-108.303,-137.867,57.6676,-103.934,-138.101,64.2347
13,1,25,1,4,-108.838,-137.490,57.6118,-103.934,-138.101,64.2347
13,1,26,1,4,-109.372,-137.114,57.5560,-103.934,-138.101,64.2347
13,1,27,1,4,-109.907,-136.737,57.5002,-103.934,-138.101,64.2347
13,1,28,1,4,-110.441,-136.361,57.4444,-103.934,-138.101,64.2347
13,1,29,1,4,-110.976,-135.984,57.3885,-103.934,-138.101,64.2347
13,1,30,1,4,-111.510,-135.608,57.3327,-103.934,-138.101,64.2347
13,1,31,1,4,-112.045,-135.231,57.2769,-103.934,-138.101,64.2347
13,1,32,1,4,-112.579,-134.855,57.2211,-103.934,-138.101,64.2347
13,1,33,1,4,-113.114,-134.478,57.1653,-103.934,-138.101,64.2347
13,1,34,1,4,-113.648,-134.102,57.1095,-103.934,-138.101,64.2347
13,1,35,1,4,-114.183,-133.725,57.0536,-103.934,-138.101,64.2347
13,1,36,1,4,-114.204,-133.710,57.0515,-103.934,-138.101,64.2347
13,1,37,1,4,-113.859,-133.710,57.6096,-103.934,-138.101,64.2347
13,1,38,1,4,-113.514,-133.710,58.1678,-103.934,-138.101,64.2347
13,1,39,1,4,-113.169,-133.710,58.7260,-103.934,-138.101,64.2347
13,1,40,1,4,-112.824,-133.710,59.2842,-103.934,-138.101,64.2347
13,1,41,1,4,-112.479,-133.710,59.8423,-103.934,-138.101,64.2347
13,1,42,1,4,-112.134,-133.710,60.4005,-103.934,-138.101,64.2347
13,1,43,1,4,-111.789,-133.710,60.9587,-103.934,-138.101,64.2347
13,1,44,1,4,-111.444,-133.710,61.5168,-103.934,-138.101,64.2347
13,1,45,1,4,-111.099,-133.710,62.0750,-103.934,-138.101,64.2347
13,1,46,1,4,-110.754,-133.710,62.6332,-103.934,-138.101,64.2347
13,1,47,1,4,-110.409,-133.710,63.1913,-103.934,-138.101,64.2347
13,1,48,1,4,-110.064,-133.710,63.7495,-103.934,-138.101,64.2347
13,1,49,1,4,-109.719,-133.710,64.3077,-103.934,-138.101,64.2347
13,1,50,1,4,-109.374,-133.710,64.8659,-103.934,-138.101,64.2347
13,1,51,1,4,-109.029,-133.710,65.4240,-103.934,-138.101,64.2347
13,1,52,1,4,-108.684,-133.710,65.9822,-103.934,-138.101,64.2347
13,1,53,1,4,-108.339,-133.710,66.5404,-103.934,-138.101,64.2347
13,1,54,1,4,-107.994,-133.710,67.0985,-103.934,-138.101,64.2347
13,1,55,1,4,-107.649,-133.710,67.6567,-103.934,-138.101,64.2347
13,1,56,1,4,-107.304,-133.710,68.2149,-103.934,-138.101,64.2347
13,1,57,1,4,-106.959,-133.710,68.7730,-103.934,-138.101,64.2347
13,1,58,1,4,-106.614,-133.710,69.3312,-103.934,-138.101,64.2347
13,1,59,1,4,-106.269,-133.710,69.8894,-103.934,-138.101,64.2347
13,1,60,1,4,-105.924,-133.710,70.4475,-103.934,-138.101,64.2347
13,1,61,1,4,-105.580,-133.710,71.0057,-103.934,-138.101,64.2347
13,1,62,1,4,-105.235,-133.710,71.5639,-103.934,-138.101,64.2347
13,1,63,1,4,-104.890,-133.710,72.1221,-103.934,-138.101,64.2347
13,1,64,1,4,-104.545,-133.710,72.6802,-103.934,-138.101,64.2347
13,1,65,1,4,-104.200,-133.710,73.2384,-103.934,-138.101,64.2347
13,1,66,1,4,-103.855,-133.710,73.7966,-103.934,-138.101,64.2347
13,1,67,1,4,-103.510,-133.710,74.3547,-103.934,-138.101,64.2347
13,1,68,1,4,-103.165,-133.710,74.9129,-103.934,-138.101,64.2347
13,1,69,1,4,-102.820,-133.710,75.4711,-103.934,-138.101,64.2347
13,1,70,1,4,-102.475,-133.710,76.0292,-103.934,-138.101,64.2347
13,1,71,1,4,-102.130,-133.710,76.5874,-103.934,-138.101,64.2347
13,1,72,1,4,-102.102,-133.710,76.6327,-103.934,-138.101,64.2347
13,1,73,1,4,-101.913,-134.087,76.1297,-103.934,-138.101,64.2347
13,1,74,1,4,-101.724,-134.463,75.6267,-103.934,-138.101,64.2347
13,1,75,1,4,-101.535,-134.840,75.1236,-103.934,-138.101,64.2347
13,1,76,1,4,-101.345,-135.216,74.6206,-103.934,-138.101,64.2347
13,1,77,1,4,-101.156,-135.593,74.1176,-103.934,-138.101,64.2347
13,1,78,1,4,-100.967,-135.969,73.6146,-103.934,-138.101,64.2347
13,1,79,1,4,-100.778,-136.346,73.1115,-103.934,-138.101,64.2347
13,1,80,1,4,-100.589,-136.722,72.6085,-103.934,-138.101,64.2347
13,1,81,1,4,-100.400,-137.099,72.1055,-103.934,-138.101,64.2347
13,1,82,1,4,-100.211,-137.475,71.6024,-103.934,-138.101,64.2347
13,1,83,1,4,-100.022,-137.852,71.0994,-103.934,-138.101,64.2347
13,1,84,1,4,-99.8325,-138.228,70.5964,-103.934,-138.101,64.2347
13,1,85,1,4,-99.6434,-138.605,70.0934,-103.934,-138.101,64.2347
13,1,86,1,4,-99.4543,-138.981,69.5903,-103.934,-138.101,64.2347
13,1,87,1,4,-99.2652,-139.358,69.0873,-103.934,-138.101,64.2347
13,1,88,1,4,-99.0761,-139.734,68.5843,-103.934,-138.101,64.2347
13,1,89,1,4,-98.8870,-140.111,68.0813,-103.934,-138.101,64.2347
13,1,90,1,4,-98.6979,-140.487,67.5782,-103.934,-138.101,64.2347
13,1,91,1,4,-98.5088,-140.864,67.0752,-103.934,-138.101,64.2347
13,1,92,1,4,-98.3196,-141.241,66.5722,-103.934,-138.101,64.2347
13,1,93,1,4,-98.1305,-141.617,66.0692,-103.934,-138.101,64.2347
13,1,94,1,4,-97.9414,-141.994,65.5661,-103.934,-138.101,64.2347
13,1,95,1,4,-97.7523,-142.370,65.0631,-103.934,-138.101,64.2347
13,1,96,1,4,-97.5632,-142.747,64.5601,-103.934,-138.101,64.2347
13,1,97,1,4,-97.3741,-143.123,64.0570,-103.934,-138.101,64.2347
13,1,98,1,4,-97.1850,-143.500,63.5540,-103.934,-138.101,64.2347
13,1,99,1,4,-96.9959,-143.876,63.0510,-103.934,-138.101,64.2347
13,1,100,1,4,-96.8068,-144.253,62.5480,-103.934,-138.101,64.2347
13,1,101,1,4,-96.6177,-144.629,62.0449,-103.934,-138.101,64.2347
13,1,102,1,4,-96.4285,-145.006,61.5419,-103.934,-138.101,64.2347
13,1,103,1,4,-96.2394,-145.382,61.0389,-103.934,-138.101,64.2347
13,1,104,1,4,-96.0503,-145.759,60.5359,-103.934,-138.101,64.2347
13,1,105,1,4,-95.8612,-146.135,60.0328,-103.934,-138.101,64.2347
13,1,106,1,4,-95.6721,-146.512,59.5298,-103.934,-138.101,64.2347
13,1,107,1,4,-95.4830,-146.888,59.0268,-103.934,-138.101,64.2347
13,2,0,1,4,-86.7930,-138.234,86.6971,-77.4692,-146.041,81.3614
13,2,1,1,4,-86.5958,-138.612,86.1984,-77.4692,-146.041,81.3614
13,2,2,1,4,-86.3986,-138.991,85.6997,-77.4692,-146.041,81.3614
13,2,3,1,4,-86.2015,-139.369,85.2011,-77.4692,-146.041,81.3614
13,2,4,1,4,-86.0043,-139.747,84.7024,-77.4692,-146.041,81.3614
13,2,5,1,4,-85.8072,-140.125,84.2038,-77.4692,-146.041,81.3614
13,2,6,1,4,-85.6100,-140.503,83.7051,-77.4692,-146.041,81.3614
13,2,7,1,4,-85.4128,-140.882,83.2064,-77.4692,-146.041,81.3614
13,2,8,1,4,-85.2157,-141.260,82.7078,-77.4692,-146.041,81.3614
13,2,9,1,4,-85.0185,-141.638,82.2091,-77.4692,-146.041,81.3614
13,2,10,1,4,-84.8214,-142.016,81.7105,-77.4692,-146.041,81.3614
13,2,11,1,4,-84.6242,-142.394,81.2118,-77.4692,-146.041,81.3614
13,2,12,1,4,-84.4270,-142.772,80.7132,-77.4692,-146.041,81.3614
13,2,13,1,4,-84.2299,-143.151,80.2145,-77.4692,-146.041,81.3614
13,2,14,1,4,-84.0327,-143.529,79.7158,-77.4692,-146.041,81.3614
13,2,15,1,4,-83.8356,-143.907,79.2172,-77.4692,-146.041,81.3614
13,2,16,1,4,-83.6384,-144.285,78.7185,-77.4692,-146.041,81.3614
13,2,17,1,4,-83.4413,-144.663,78.2199,-77.4692,-146.041,81.3614
13,2,18,1,4,-83.2441,-145.042,77.7212,-77.4692,-146.041,81.3614
13,2,19,1,4,-83.0469,-145.420,77.2225,-77.4692,-146.041,81.3614
13,2,20,1,4,-82.8498,-145.798,76.7239,-77.4692,-146.041,81.3614
13,2,21,1,4,-82.6526,-146.176,76.2252,-77.4692,-146.041,81.3614
13,2,22,1,4,-82.4555,-146.554,75.7266,-77.4692,-146.041,81.3614
13,2,23,1,4,-82.2583,-146.932,75.2279,-77.4692,-146.041,81.3614
13,2,24,1,4,-82.0611,-147.311,74.7293,-77.4692,-146.041,81.3614
13,2,25,1,4,-81.8640,-147.689,74.2306,-77.4692,-146.041,81.3614
13,2,26,1,4,-81.6668,-148.067,73.7319,-77.4692,-146.041,81.3614
13,2,27,1,4,-81.4697,-148.445,73.2333,-77.4692,-146.041,81.3614
13,2,28,1,4,-81.2725,-148.823,72.7346,-77.4692,-146.041,81.3614
13,2,29,1,4,-81.0753,-149.202,72.2360,-77.4692,-146.041,81.3614
13,2,30,1,4,-80.8782,-149.580,71.7373,-77.4692,-146.041,81.3614
13,2,31,1,4,-80.6810,-149.958,71.2386,-77.4692,-146.041,81.3614
13,2,32,1,4,-80.4839,-150.336,70.7400,-77.4692,-146.041,81.3614
13,2,33,1,4,-80.2867,-150.714,70.2413,-77.4692,-146.041,81.3614
13,2,34,1,4,-80.0895,-151.093,69.7427,-77.4692,-146.041,81.3614
13,2,35,1,4,-79.9688,-151.324,69.4374,-77.4692,-146.041,81.3614
13,2,36,1,4,-79.5838,-151.235,69.9612,-77.4692,-146.041,81.3614
13,2,37,1,4,-79.1987,-151.147,70.4851,-77.4692,-146.041,81.3614
13,2,38,1,4,-78.8136,-151.058,71.0089,-77.4692,-146.041,81.3614
13,2,39,1,4,-78.4285,-150.970,71.5328,-77.4692,-146.041,81.3614
13,2,40,1,4,-78.0435,-150.881,72.0566,-77.4692,-146.041,81.3614
13,2,41,1,4,-77.6584,-150.792,72.5805,-77.4692,-146.041,81.3614
13,2,42,1,4,-77.2733,-150.704,73.1043,-77.4692,-146.041,81.3614
13,2,43,1,4,-76.8883,-150.615,73.6282,-77.4692,-146.041,81.3614
13,2,44,1,4,-76.5032,-150.526,74.1520,-77.4692,-146.041,81.3614
13,2,45,1,4,-76.1181,-150.438,74.6759,-77.4692,-146.041,81.3614
13,2,46,1,4,-75.7331,-150.349,75.1997,-77.4692,-146.041,81.3614
13,2,47,1,4,-75.3480,-150.260,75.7236,-77.4692,-146.041,81.3614
13,2,48,1,4,-74.9629,-150.172,76.2474,-77.4692,-146.041,81.3614
13,2,49,1,4,-74.5778,-150.083,76.7713,-77.4692,-146.041,81.3614
13,2,50,1,4,-74.1928,-149.994,77.2952,-77.4692,-146.041,81.3614
13,2,51,1,4,-73.8077,-149.906,77.8190,-77.4692,-146.041,81.3614
13,2,52,1,4,-73.4226,-149.817,78.3429,-77.4692,-146.041,81.3614
13,2,53,1,4,-73.0376,-149.729,78.8667,-77.4692,-146.041,81.3614
13,2,54,1,4,-72.6525,-149.640,79.3906,-77.4692,-146.041,81.3614
13,2,55,1,4,-72.2674,-149.551,79.9144,-77.4692,-146.041,81.3614
13,2,56,1,4,-71.8824,-149.463,80.4383,-77.4692,-146.041,81.3614
13,2,57,1,4,-71.4973,-149.374,80.9621,-77.4692,-146.041,81.3614
13,2,58,1,4,-71.1122,-149.285,81.4860,-77.4692,-146.041,81.3614
13,2,59,1,4,-70.7271,-149.197,82.0098,-77.4692,-146.041,81.3614
13,2,60,1,4,-70.3421,-149.108,82.5337,-77.4692,-146.041,81.3614
13,2,61,1,4,-69.9570,-149.019,83.0575,-77.4692,-146.041,81.3614
13,2,62,1,4,-69.5719,-148.931,83.5814,-77.4692,-146.041,81.3614
13,2,63,1,4,-69.1869,-148.842,84.1052,-77.4692,-146.041,81.3614
13,2,64,1,4,-68.8018,-148.754,84.6291,-77.4692,-146.041,81.3614
13,2,65,1,4,-68.4167,-148.665,85.1529,-77.4692,-146.041,81.3614
13,2,66,1,4,-68.0316,-148.576,85.6768,-77.4692,-146.041,81.3614
13,2,67,1,4,-67.6466,-148.488,86.2006,-77.4692,-146.041,81.3614
13,2,68,1,4,-67.2615,-148.399,86.7245,-77.4692,-146.041,81.3614
13,2,69,1,4,-66.8764,-148.310,87.2483,-77.4692,-146.041,81.3614
13,2,70,1,4,-66.4914,-148.222,87.7722,-77.4692,-146.041,81.3614
13,2,71,1,4,-66.2365,-148.163,88.1190,-77.4692,-146.041,81.3614
13,2,72,1,4,-66.8262,-147.878,88.0782,-77.4692,-146.041,81.3614
13,2,73,1,4,-67.4159,-147.593,88.0374,-77.4692,-146.041,81.3614
13,2,74,1,4,-68.0056,-147.309,87.9966,-77.4692,-146.041,81.3614
13,2,75,1,4,-68.5953,-147.024,87.9558,-77.4692,-146.041,81.3614
13,2,76,1,4,-69.1850,-146.739,87.9150,-77.4692,-146.041,81.3614
13,2,77,1,4,-69.7747,-146.454,87.8742,-77.4692,-146.041,81.3614
13,2,78,1,4,-70.3645,-146.169,87.8334,-77.4692,-146.041,81.3614
13,2,79,1,4,-70.9542,-145.884,87.7926,-77.4692,-146.041,81.3614
13,2,80,1,4,-71.5439,-145.600,87.7518,-77.4692,-146.041,81.3614
13,2,81,1,4,-72.1336,-145.315,87.7111,-77.4692,-146.041,81.3614
13,2,82,1,4,-72.7233,-145.030,87.6703,-77.4692,-146.041,81.3614
13,2,83,1,4,-73.3130,-144.745,87.6295,-77.4692,-146.041,81.3614
13,2,84,1,4,-73.9027,-144.460,87.5887,-77.4692,-146.041,81.3614
13,2,85,1,4,-74.4924,-144.175,87.5479,-77.4692,-146.041,81.3614
13,2,86,1,4,-75.0822,-143.891,87.5071,-77.4692,-146.041,81.3614
13,2,87,1,4,-75.6719,-143.606,87.4663,-77.4692,-146.041,81.3614
13,2,88,1,4,-76.2616,-143.321,87.4255,-77.4692,-146.041,81.3614
13,2,89,1,4,-76.8513,-143.036,87.3847,-77.4692,-146.041,81.3614
13,2,90,1,4,-77.4410,-142.751,87.3439,-77.4692,-146.041,81.3614
13,2,91,1,4,-78.0307,-142.466,87.3031,-77.4692,-146.041,81.3614
13,2,92,1,4,-78.6204,-142.182,87.2624,-77.4692,-146.041,81.3614
13,2,93,1,4,-79.2102,-141.897,87.2216,-77.4692,-146.041,81.3614
13,2,94,1,4,-79.7999,-141.612,87.1808,-77.4692,-146.041,81.3614
13,2,95,1,4,-80.3896,-141.327,87.1400,-77.4692,-146.041,81.3614
13,2,96,1,4,-80.9793,-141.042,87.0992,-77.4692,-146.041,81.3614
13,2,97,1,4,-81.5690,-140.757,87.0584,-77.4692,-146.041,81.3614
13,2,98,1,4,-82.1587,-140.473,87.0176,-77.4692,-146.041,81.3614
13,2,99,1,4,-82.7484,-140.188,86.9768,-77.4692,-146.041,81.3614
13,2,100,1,4,-83.3382,-139.903,86.9360,-77.4692,-146.041,81.3614
13,2,101,1,4,-83.9279,-139.618,86.8952,-77.4692,-146.041,81.3614
13,2,102,1,4,-84.5176,-139.333,86.8544,-77.4692,-146.041,81.3614
13,2,103,1,4,-85.1073,-139.048,86.8137,-77.4692,-146.041,81.3614
13,2,104,1,4,-85.6970,-138.764,86.7729,-77.4692,-146.041,81.3614
13,2,105,1,4,-86.2867,-138.479,86.7321,-77.4692,-146.041,81.3614
13,3,0,1,4,-42.5502,-168.632,61.3149,-52.9101,-162.840,67.2711
13,3,1,1,4,-43.1743,-168.429,61.3149,-52.9101,-162.840,67.2711
13,3,2,1,4,-43.7983,-168.226,61.3149,-52.9101,-162.840,67.2711
13,3,3,1,4,-44.4224,-168.024,61.3149,-52.9101,-162.840,67.2711
13,3,4,1,4,-45.0464,-167.821,61.3149,-52.9101,-162.840,67.2711
13,3,5,1,4,-45.6705,-167.618,61.3149,-52.9101,-162.840,67.2711
13,3,6,1,4,-46.2945,-167.415,61.3149,-52.9101,-162.840,67.2711
13,3,7,1,4,-46.9186,-167.213,61.3149,-52.9101,-162.840,67.2711
13,3,8,1,4,-47.5426,-167.010,61.3149,-52.9101,-162.840,67.2711
13,3,9,1,4,-48.1667,-166.807,61.3149,-52.9101,-162.840,67.2711
13,3,10,1,4,-48.7908,-166.604,61.3149,-52.9101,-162.840,67.2711
13,3,11,1,4,-49.4148,-166.402,61.3149,-52.9101,-162.840,67.2711
13,3,12,1,4,-50.0389,-166.199,61.3149,-52.9101,-162.840,67.2711
13,3,13,1,4,-50.6629,-165.996,61.3149,-52.9101,-162.840,67.2711
13,3,14,1,4,-51.2870,-165.793,61.3149,-52.9101,-162.840,67.2711
13,3,15,1,4,-51.9110,-165.590,61.3149,-52.9101,-162.840,67.2711
13,3,16,1,4,-52.5351,-165.388,61.3149,-52.9101,-162.840,67.2711
13,3,17,1,4,-53.1591,-165.185,61.3149,-52.9101,-162.840,67.2711
13,3,18,1,4,-53.7832,-164.982,61.3149,-52.9101,-162.840,67.2711
13,3,19,1,4,-54.4072,-164.779,61.3149,-52.9101,-162.840,67.2711
13,3,20,1,4,-55.0313,-164.577,61.3149,-52.9101,-162.840,67.2711
13,3,21,1,4,-55.6553,-164.374,61.3149,-52.9101,-162.840,67.2711
13,3,22,1,4,-56.2794,-164.171,61.3149,-52.9101,-162.840,67.2711
13,3,23,1,4,-56.9034,-163.968,61.3149,-52.9101,-162.840,67.2711
13,3,24,1,4,-57.5275,-163.766,61.3149,-52.9101,-162.840,67.2711
13,3,25,1,4,-58.1515,-163.563,61.3149,-52.9101,-162.840,67.2711
13,3,26,1,4,-58.7756,-163.360,61.3149,-52.9101,-162.840,67.2711
13,3,27,1,4,-59.3997,-163.157,61.3149,-52.9101,-162.840,67.2711
13,3,28,1,4,-60.0237,-162.954,61.3149,-52.9101,-162.840,67.2711
13,3,29,1,4,-60.6478,-162.752,61.3149,-52.9101,-162.840,67.2711
13,3,30,1,4,-61.2718,-162.549,61.3149,-52.9101,-162.840,67.2711
13,3,31,1,4,-61.8959,-162.346,61.3149,-52.9101,-162.840,67.2711
13,3,32,1,4,-62.5199,-162.143,61.3149,-52.9101,-162.840,67.2711
13,3,33,1,4,-63.1440,-161.941,61.3149,-52.9101,-162.840,67.2711
13,3,34,1,4,-63.7680,-161.738,61.3149,-52.9101,-162.840,67.2711
13,3,35,1,4,-64.3921,-161.535,61.3149,-52.9101,-162.840,67.2711
13,3,36,1,4,-64.6955,-161.437,61.3149,-52.9101,-162.840,67.2711
13,3,37,1,4,-64.3146,-161.346,61.8415,-52.9101,-162.840,67.2711
13,3,38,1,4,-63.9337,-161.255,62.3680,-52.9101,-162.840,67.2711
13,3,39,1,4,-63.5528,-161.165,62.8945,-52.9101,-162.840,67.2711
13,3,40,1,4,-63.1718,-161.074,63.4211,-52.9101,-162.840,67.2711
13,3,41,1,4,-62.7909,-160.983,63.9476,-52.9101,-162.840,67.2711
13,3,42,1,4,-62.4100,-160.893,64.4742,-52.9101,-162.840,67.2711
13,3,43,1,4,-62.0291,-160.802,65.0007,-52.9101,-162.840,67.2711
13,3,44,1,4,-61.6482,-160.711,65.5272,-52.9101,-162.840,67.2711
13,3,45,1,4,-61.2673,-160.621,66.0538,-52.9101,-162.840,67.2711
13,3,46,1,4,-60.8863,-160.530,66.5803,-52.9101,-162.840,67.2711
13,3,47,1,4,-60.5054,-160.439,67.1069,-52.9101,-162.840,67.2711
13,3,48,1,4,-60.1245,-160.349,67.6334,-52.9101,-162.840,67.2711
13,3,49,1,4,-59.7436,-160.258,68.1599,-52.9101,-162.840,67.2711
13,3,50,1,4,-59.3627,-160.168,68.6865,-52.9101,-162.840,67.2711
13,3,51,1,4,-58.9818,-160.077,69.2130,-52.9101,-162.840,67.2711
13,3,52,1,4,-58.6008,-159.986,69.7395,-52.9101,-162.840,67.2711
13,3,53,1,4,-58.2199,-159.896,70.2661,-52.9101,-162.840,67.2711
13,3,54,1,4,-57.8390,-159.805,70.7926,-52.9101,-162.840,67.2711
13,3,55,1,4,-57.4581,-159.714,71.3192,-52.9101,-162.840,67.2711
13,3,56,1,4,-57.0772,-159.624,71.8457,-52.9101,-162.840,67.2711
13,3,57,1,4,-56.6963,-159.533,72.3722,-52.9101,-162.840,67.2711
13,3,58,1,4,-56.3153,-159.442,72.8988,-52.9101,-162.840,67.2711
13,3,59,1,4,-55.9344,-159.352,73.4253,-52.9101,-162.840,67.2711
13,3,60,1,4,-55.5535,-159.261,73.9518,-52.9101,-162.840,67.2711
13,3,61,1,4,-55.1726,-159.170,74.4784,-52.9101,-162.840,67.2711
13,3,62,1,4,-54.7917,-159.080,75.0049,-52.9101,-162.840,67.2711
13,3,63,1,4,-54.4107,-158.989,75.5315,-52.9101,-162.840,67.2711
13,3,64,1,4,-54.0298,-158.899,76.0580,-52.9101,-162.840,67.2711
13,3,65,1,4,-53.6489,-158.808,76.5845,-52.9101,-162.840,67.2711
13,3,66,1,4,-53.2680,-158.717,77.1111,-52.9101,-162.840,67.2711
13,3,67,1,4,-52.8871,-158.627,77.6376,-52.9101,-162.840,67.2711
13,3,68,1,4,-52.5062,-158.536,78.1641,-52.9101,-162.840,67.2711
13,3,69,1,4,-52.1252,-158.445,78.6907,-52.9101,-162.840,67.2711
13,3,70,1,4,-51.7443,-158.355,79.2172,-52.9101,-162.840,67.2711
13,3,71,1,4,-51.4281,-158.279,79.6543,-52.9101,-162.840,67.2711
13,3,72,1,4,-51.1732,-158.577,79.1278,-52.9101,-162.840,67.2711
13,3,73,1,4,-50.9183,-158.874,78.6013,-52.9101,-162.840,67.2711
13,3,74,1,4,-50.6634,-159.171,78.0747,-52.9101,-162.840,67.2711
13,3,75,1,4,-50.4085,-159.468,77.5482,-52.9101,-162.840,67.2711
13,3,76,1,4,-50.1537,-159.766,77.0216,-52.9101,-162.840,67.2711
13,3,77,1,4,-49.8988,-160.063,76.4951,-52.9101,-162.840,67.2711
13,3,78,1,4,-49.6439,-160.360,75.9686,-52.9101,-162.840,67.2711
13,3,79,1,4,-49.3890,-160.657,75.4420,-52.9101,-162.840,67.2711
13,3,80,1,4,-49.1341,-160.954,74.9155,-52.9101,-162.840,67.2711
13,3,81,1,4,-48.8792,-161.252,74.3889,-52.9101,-162.840,67.2711
13,3,82,1,4,-48.6243,-161.549,73.8624,-52.9101,-162.840,67.2711
13,3,83,1,4,-48.3694,-161.846,73.3359,-52.9101,-162.840,67.2711
13,3,84,1,4,-48.1145,-162.143,72.8093,-52.9101,-162.840,67.2711
13,3,85,1,4,-47.8596,-162.441,72.2828,-52.9101,-162.840,67.2711
13,3,86,1,4,-47.6047,-162.738,71.7563,-52.9101,-162.840,67.2711
13,3,87,1,4,-47.3499,-163.035,71.2297,-52.9101,-162.840,67.2711
13,3,88,1,4,-47.0950,-163.332,70.7032,-52.9101,-162.840,67.2711
13,3,89,1,4,-46.8401,-163.630,70.1766,-52.9101,-162.840,67.2711
13,3,90,1,4,-46.5852,-163.927,69.6501,-52.9101,-162.840,67.2711
13,3,91,1,4,-46.3303,-164.224,69.1236,-52.9101,-162.840,67.2711
13,3,92,1,4,-46.0754,-164.521,68.5970,-52.9101,-162.840,67.2711
13,3,93,1,4,-45.8205,-164.818,68.0705,-52.9101,-162.840,67.2711
13,3,94,1,4,-45.5656,-165.116,67.5440,-52.9101,-162.840,67.2711
13,3,95,1,4,-45.3107,-165.413,67.0174,-52.9101,-162.840,67.2711
13,3,96,1,4,-45.0558,-165.710,66.4909,-52.9101,-162.840,67.2711
13,3,97,1,4,-44.8009,-166.007,65.9643,-52.9101,-162.840,67.2711
13,3,98,1,4,-44.5461,-166.305,65.4378,-52.9101,-162.840,67.2711
13,3,99,1,4,-44.2912,-166.602,64.9113,-52.9101,-162.840,67.2711
13,3,100,1,4,-44.0363,-166.899,64.3847,-52.9101,-162.840,67.2711
13,3,101,1,4,-43.7814,-167.196,63.8582,-52.9101,-162.840,67.2711
13,3,102,1,4,-43.5265,-167.494,63.3317,-52.9101,-162.840,67.2711
13,3,103,1,4,-43.2716,-167.791,62.8051,-52.9101,-162.840,67.2711
13,3,104,1,4,-43.0167,-168.088,62.2786,-52.9101,-162.840,67.2711
13,3,105,1,4,-42.7618,-168.385,61.7520,-52.9101,-162.840,67.2711
13,4,0,1,4,-33.5016,-158.799,88.1190,-23.1667,-163.685,81.3614
13,4,1,1,4,-33.2422,-159.097,87.5951,-23.1667,-163.685,81.3614
